"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"4fb4d15acf683a790d00162d","Beastie Boys","","Intergalactic (Drop Goblin Remix)","179","","","","",""
"4fa02c69cf683a4bc80004bc","Miike Snow","Devil's Work (Dirty South Remix) (PH010)","Devil's Work (Dirty South Remix)","350","","","","spotify:track:5pmSezbf3VZeXvYBkggLhw",""
"4fb6ca9fcf683a4cc900004d","Kaskade vs. Swedish House Mafia","","One Fire in your Shoe (Project 46)","368","","","","",""
"4fbbae05cf683a6c440000fa","Dotcom","EARMILK.COM","Where Is That Part Of Me? (Kaskade x Katy Perry x Rihanna x Usher)","238","","","","",""
"4fbbafa8cf683a6c770000fe","Example vs. Various","EARMILK.COM","The Way You Mix Me","400","","","","",""
"4fbbb9cfcf683a6c57000109","Flux Pavillion, Ajapai, Nero","RVMPD2","Got 2 Know This Way (RVMPD)","329","","","","",""
"4fb12f73cf683a791d000fd6","At Dawn We Rage","","Ravey","243","","","","spotify:track:5raTgBMD4rTBaZGh7vzhE3",""
"4fbc16adcf683a72e4000055","Foreign Beggars","","Foreign Beggars - Still Getting It ft Skrillex (Vip Mix)","242","","","","",""
"4fbdafabcf683a1ee50000fa","Knife Party","Rage Valley","Rage Valley","299","","","","spotify:track:0QIYINh2AwmOmdu8CRYvlw",""
"4fc4e680cf683a4b17000300","Nicky Romero & David Guetta vs Henrik B & Ruby","","Light On Metropolis (Project 46 Mashup)","343","","","","",""
"4fbe5468cf683a1ee400018a","DJ Neogame","Mad Boy","Mad Boy (The Digital Monkey Remix)","358","","","","spotify:track:0BJPHa0XNs8vHsoQJhkZkE",""
"4fb572efcf683a03de00007d","Cosmic Gate and JES","Laptop Symphony","Flying Blind (Killbot War Paint Mashup Mix)","254","","","","spotify:track:1S78wycSACKhXhSObHtxya",""
"4fbd2846cf683a72dd0001e4","Stanton Warriors, Flux Pavillion, Elite Force","RVMPD2","Cracked (RVMPD)","320","","","","",""
"4e00c7bb99968e02e80004f3","Ali Love","Diminishing Returns","Diminishing Returns - Alvin Risk Remix","270","","","","spotify:track:2S3CCBj9WCDNuc8zA3CeqA",""
"4fc7d5d8cf683a4d490000e8","Adventure Club Ft Krewella","","Rise & Fall","362","","","","",""
"4f3064f7c7d26c6e390010e5","501","HeadRush","HeadRush ft. Belle Humble","163","","","","spotify:track:6V9u7yF79hG4auQfKswOZf",""
"4f579f19c7d26c4aed008eba","Eptic","Like A Boss","Like A Boss","275","","","","spotify:track:5MhqNNZnkamSpD55bx7r6n",""
"4f8e1d29c7d26c6501000243","Konec","Immortal (Free Download)","Immortal","295","","","","",""
"4fbe548bcf683a1ece00019d","No Fake?","Da Third Monster EP","Freaky Monster","254","","","","spotify:track:5b2CF2TdsBux91nSRiOKke",""
"4fa03117cf683a4ba90004e4","Picture Book","TheBurningEar.com","Sunshine (June Miller Remix)","273","","","","spotify:track:5IpmohbSpmYIzY0jyIThso",""
"4fca653ecf683a4d5b00048a","ABBA, Benny Benassi, & Shana Vanguarde ","","Gimme Gimme Gimme (Downlow'd Remix) (4)","391","","","","",""
"4fc8d53dcf683a4d2700026f","Noisia","","Friendly Intentions (Liquid Stranger Remix)","270","","","","",""
"4f95824fcf683a2e440016ed","Binary Boom","","Kuolema Soturi","229","","","","",""
"4e1a085599968e6fbc00022c","SubVibe","","The Real World (VIP)","310","","","","",""
"4fc623f5cf683a4aff000527","Felguk vs Tim Healey","","I'm So Happy http://soundcloud.com/felguk/felguk-vs-tim-healey-im-so","273","","","","",""
"4f3ef7a3c7d26c4af0002d61","CASSIUS","","I Love You So (KRUSHA Remix)","372","","","","",""
"4fbe53cbcf683a1ef8000197","MakO","Germination EP","Germination (Original Mix)","369","","","","spotify:track:6d5FUYv4u6ldYfhg1VWxKS",""
"4fcd02bfcf683a4d2a000820","Eptic & Habstrakt","Never Say Die","Ninja Challenge","391","","","","spotify:track:1F4nERtLQYkecDl0K5EkmS",""
"4fcd0318cf683a4d2d000834","Au5","","Deception","206","","","","spotify:track:27j2LViHb8uPi8HMx7KR3P",""
"4fbe7ecccf683a1ef60001c1","Triage","Rage Remixed","Radium (SPL Remix)","277","","","","spotify:track:0QcOLm3x4UWz1XzjLHdOMc",""
"4fbe542fcf683a1efd000183","Major Lazer","Get Free","Get Free (Andy C Remix)","331","","","","spotify:track:54SFdL9QYaooBTQKOEbZGU",""
"4fc4e6efcf683a4b0c000315","Acid Paradox","Gangsta Puppies","Chill out, I got this","314","","","","",""
"4fcd7e45cf683a4d3400095b","Rage Against the Machine","","Bulls On Parad3 (Dotcom Remix)","188","","","","",""
"4fb2b152cf683a790d0012a4","Wolfgang Gartner","","Redline (Dotcom Remix)","259","","","","",""
"4fcc9baccf683a4d360007e9","*Graycat*","","Mini-Mix (Feat. Seven Lions, Rustie, Neon Hitch, Lazy Rich, RHCP, Stevie Wonder, Mann, and Dilemn)","317","","","","",""
"4f0f4de0c7d26c2973002428","Bassnectar","Divergent Spectrum Remixes","Color Storm","466","","","","spotify:track:6B7vHeNwxy8inxITTsHcB6",""
"4fbe53fbcf683a1ee50001aa","Triage, Triage","Rage Remixed","Brawl (Triage VIP)","316","","","","spotify:track:07rlE2hQhrX8QJ2iFgpJ4N",""
"4e2a550a99968e638200afaa","Barnett Lobel & The All-American Rejects","Move Along (Barnett Lobel Remix)","Move Along (Barnett Lobel Remix)","224","","","","",""
"4fcce688cf683a4d2d000801","Ghost Beach","http://www.facebook.com/viceroyoffical ","Miracle (Viceroy Remix)","214","","","","",""
"4fca2cb9cf683a4d3e000446","Varien","","Seduction [Monstercat Release]","215","","","","",""
"4fd12cf5cf683a75ad0003fb","Ellie Goulding","","High For This (Omega Bootleg)","359","","","","",""
"4fcfdd99cf683a2dd000014b","Delta Heavy","Down The Rabbit Hole","Get By","281","","","","spotify:track:59qiaXIrZMvor2T7fkupLp",""
"4ef160d799968e2c7b00b14e","DJ Red, Revolvr","Lost My Adderall","Lost My Adderall (Original Mix)","316","","","","spotify:track:5JaawPvsFdD6OIRqL5P4Kt",""
"4fcfddc8cf683a2dd2000149","Delta Heavy","Down The Rabbit Hole","Get By (Delta 174 Mix)","258","","","","spotify:track:5vWixD0QVGLTTle77m3hyK",""
"4e25db4b99968e6393002d70","Torqux & Twist","","Heavy Rain","284","","","","spotify:track:2M7VBSog8OJcTO22acYNYK",""
"4fd61a12cf683a5684000b68","Doctor P","","Neon (1uP Remix)","289","","","","",""
"4fcf7b44cf683a0f9a00020f","DC Breaks ","RoyalBassRecords.com","DC Breaks ft. Belle Humble  - Move Closer(Dubstep VIP)","281","","","","",""
"4fd13d7ecf683a75d70004ac","FIGURE","Free DL from http://free.imigure.net","God Slay The Fiend (Original Mix)","192","","","","",""
"4f709287c7d26c4d2d005c42","Zardoniz, Mark Instinct, NumberNin6 and Run DMT","Vulgar Display of Bass","Real Steel","268","","","","spotify:track:3qKSv73XEauzWJ6zCA3YJu",""
"4ebdbbe899968e168300156e","Asking Alexandria","RockDizMusic.com","A Single Moment Of Sincerity (Bare Remix)","227","","","","spotify:track:6F1pt0ompxpkj8aaRBvhbf",""
"51208b7b9f81f31ed7de1ec7","Meshuggah","20 Years Of Nuclear Blast","Future Breed Machine","347","DED839531401","Nuclear Blast GmbH","False","spotify:track:3JvkRJAqf0nuQkhcWiR9X4","885686574621"
"512050e09f81f31ed7d6b574","Porcupine Tree","In Absentia","Blackest Eyes (Album Version)","262","USAT20201630","Lava","False","spotify:track:2t31y6OVkOkd860UWyegxA","075678360466"
"512058719f81f31ed7d7c00f","Front Line Assembly","Improvised.Electronic.Device.","Stupidity (featuring Al Jourgensen)","255","US57M1066009","Metropolis Records","False","spotify:track:2trcWDVzJrJcIeFvWQrhVY","782388066068"
"4fdea021cf683a5c64000d33","Konec","Free for All - Volume One","Dynasty (Original Mix)","237","","","","",""
"4fdbcc4acf683a1dc900178c","Tristam","Free for All - Volume One","Jawn (Original Mix)","232","","","","",""
"4fe0c380cf683a5c5a001aed","Tittsworth, Rez & Des McMahon; Tittsworth; Rez; Des McMahon","Juicy Jorts EP","U Fine","268","","","","",""
"4f9ff73bcf683a4bd900042a","Adam F","","When the Rain is Gone (Adam F and Cory Enemy VIP Mix)","284","","","","spotify:track:5ovhyY7YGYea1yqj8iSnDw",""
"4feab32dcf683a6b18000805","Elite Force, Flinch, Missy Elliot","RVMPD2","Midnight Party Hustle (VOX) (RVMPD)","355","","","","",""
"4fe0c097cf683a5c75001aab","Tittsworth, Rez & Des McMahon","Juicy Jorts EP - Get Free Music at RCRD LBL.com","Drive By","252","","","","",""
"4feb3bfacf683a22ce0001aa","At Dawn We Rage","http://www.atdawnwerage.com","Beyond Jaded (Deadmau5 Cover)","206","","","","",""
"4fdc0cd7cf683a1d9a001a21","Twitch","Free for All - Volume One","Crash Landing (Original Mix)","219","","","","",""
"4ff1d873cf683a21e80001fa","Coven, Elite Force, Dirtyloud","RVMPD2","Turn it Around (RVMPD)","373","","","","",""
"4fcfdde1cf683a2db7000152","Muffler","Muffer Remixes: Volume One","Cybertron (Pixel Fist Remix)","354","","","","spotify:track:2EylJcTxK6nR45tigVIqEF",""
"4fcfddb2cf683a2dae000156","Sabre","Halo Danger / Laika","Halo Danger","338","","","","spotify:track:18CPNdWieqa7ml3jjnjWNo",""
"4fcfdd85cf683a2db600014e","Subshock","Richter Scale EP","Bring The Bass (Original Mix)","270","","","","",""
"4fde9f3ecf683a5c75000d28","Modigs","Free for All - Volume One","Centroid (Original Mix)","241","","","","",""
"4ffc9667cf683a5bec000351","FS","Half Android","FS - Dial 999 (VIP MIX)","179","","","","",""
"4ffd9565cf683a5c02000a65","BT","If The Stars are Eternal so are You and I","Hymn [808]","405","","","","spotify:track:42lBn7TASRXFsoUTGf28C9",""
"4ffd9ac3cf683a5bec000a80","Shpongle","","And the Day Turned to Fright (Eat Static Remix)","557","","","","spotify:track:5ma7G9ZUr31uRgQCakfsfD",""
"4ffd9bbdcf683a5bef000a89","Last Step","Last Step","Soda","261","","","","spotify:track:2YjnJAgG3X7cJOniZrSD8P",""
"4ffd9d0dcf683a5c12000a84","Modeselektor","Happy Birthday!","B.M.I.","271","","","","spotify:track:6eEEoowHpnaD3q83ZhYmhZ",""
"4ffe134acf683a5bef000eb0","Pegboard Nerds","","Rocktronik","308","","","","spotify:track:31FtNYYdRxbyS05Dsr5MsO",""
"4ff1c399cf683a21f2000142","Treasure Fingers","Scion A/V Presents: Treasure Fingers - Rooftop Revival ","Rooftop Revival (Bro Safari Remix)","294","","","","",""
"4ffef7e6cf683a5c0a001645","The BandiT & Pamu","I Am The Bandit EP","Fun House","238","","","","",""
"4fd12838cf683a75c60003de"," Evilwave",""," Only You ","187","","","","",""
"4f67834ac7d26c4d390038ea","Florence And The Machine","","Cosmic Love (Seven Lions Remix)","281","","","","",""
"4fbdad2fcf683a1efd0000e9","Maison & Dragen","","Wet Dreams (Original Mix)","388","","","","spotify:track:3wsJ95JzM2wXevCjFOTUhM",""
"5009a06dcf683a4511000821","Zedd","","Spectrum  ft. Matthew Koma (DotEXE Remix)","196","","","","",""
"4ffef412cf683a5be6001631","Tut Tut Child","","Don't Push Me","298","","","","spotify:track:0PTgVbywUT3Ez8M2pmwh0V",""
"50142ee7cf683a451d0055a6","Minnesota","","Starry Eyed (MINNESOTA REMIX VIP)","347","","","","",""
"501bee1ecf683a1f8e003bb8","Rex Riot","Feed The FUPA EP","Feed Me - Blood Red (Rex Riot's Future Bootyhouse Bootleg)","248","","","","",""
"501bf8a2cf683a1f5d003c55","Electllex","Digitalius [Explicit]","Digitalius (Original Mix) [Explicit]","273","","","","",""
"5021be5acf683a49f50003d4","Doctor P ft. Jenna G","","Neon (Tristam Remix)","229","","","","",""
"4fce6fd9cf683a0fa300005f","DHT","","Listen To Your Heart Remix (Downlow'd & Dottkom's Heartbreaker Remix)","336","","","","",""
"5006e7accf683a3f230000c6","KRUSHA","","What is Love (2012 REDUX)","319","","","","",""
"50243059cf683a7dbe000149","KANYE WEST","","Way Too Cold (KRUSHA Remix)","277","","","","",""
"501bee48cf683a1f6e003bde","Rex Riot","Feed The FUPA EP","Daft Punk - Aerodynamic (Rex Riot's Future Bootyhouse Bootleg)","257","","","","",""
"4fdc13b4cf683a1dc4001a4a","Nishin Verdiano & AK9","Free for All - Volume One","Shakedown (Original Mix)","277","","","","",""
"4fb26a91cf683a78df0011d4","HEALTH","TEARS","TEARS","265","","","","spotify:track:7IFh9cfmoD6JPPcqzk4GbJ",""
"502c0f45cf683a19d2001121","Document One","D is for Document One","Body Pump","297","","","","spotify:track:7ivqbevoTcoCpBGrfQxEwR",""
"512052699f81f31ed7d6e928","Phace & Misanthrop","Desert Orgy / Stagger","Desert Orgy","406","DEQ121011220","Neosignal","False","spotify:track:6qvch1RQg9YYltSDSnAX0f","4018939197605"
"4f904ac1cf683a2e2500033a","Squarepusher","Dark Steering","Dark Steering","411","","","","spotify:track:3rKnx4oaDYkIUz9lbtwWDE",""
"4fe0c754cf683a5c5d001ad9","Mantis","","Insomnia","322","","","","",""
"4f9ef4cdcf683a4bb8000002","Helicopter Showdown & Sluggo Ft. Bryan Dallas","","I want It all (Mortar Remix)","242","","","","",""
"4ffa3534cf683a3c4c0029bc","The McMash Clan","","Sway","268","","","","",""
"502bcda6cf683a19d5000f38","Psymbionic","Incubus - Stellar (Psymbionic Remix)","Incubus - Stellar (Psymbionic Remix)","311","","","","",""
"4f02afa2c7d26c4543000fb7","HULK","AscenDUB.com","Run Train","288","","","","spotify:track:48ToOJJDwzR8e3ZyDnuDIv",""
"502c0f11cf683a1a04001127","High Top Kicks","Changing The Speed Of Light Trilogy","Admrial Ackbar","223","","","","",""
"512055469f81f31ed7d75a67","Run DMT","Blast Off EP","Are We Having Fun Yet?","220","USYBL1002550","Teenage Riot Records","False","spotify:track:19cOtay2y1lKQYo3Xof46B","810523019737"
"50340a71cf683a1600000778","Tyler Clark","","Ebb & Flow - Feed Me (Tyler Clark Bootleg)","256","","","","",""
"503d7941cf683a633a0022d6","Noxii","http://www.facebook.com/noxiiofficial","Down the Rabbit Hole","207","","","","",""
"4fe8e2c1cf683a7e570004a2","Noxii","","Game Over","354","","","","",""
"4fda9559cf683a1dc0000e0b","KDrew","Rise & Fall (KDrew Remix)","Adventure Club ft Krewella - Rise & Fall (KDrew Remix)","323","","","","",""
"4de01ad9845daf51140005f7","Omicron","Ambient Boxed: A Guide By Instinct (Disc 1)","Caterpillar to Butterfly","409","","","","",""
"503e439acf683a63110026bf","Chris Randall","an existing paradigm","barthes (second return)","316","","","","",""
"503e8242cf683a630800284d","Dead Cosmonaut and Everest; Dead Cosmonaut; Everest","Engage Remixes","Engage (Oblivion Remix)","305","","","","spotify:track:5pRZ2cWodYnk5oIsVWsmY1",""
"51218ca99f81f31ed7f69356","Chase & Status (feat. Sub Focus & Takura)","Flashing Lights","Flashing Lights (KillSonik Remix)","281","GBUM71203188","Casablanca","False","spotify:track:2QI3AT1ageDsrstt8iQRZ8","00602537057795"
"503e85cecf683a630e002817","Bison","Deception / Lullaby Of The Lonely","Deception (Original Mix)","309","","","","spotify:track:2tf8CptrmE5sbsAMSE4s7f",""
"503fd905cf683a6330002f0b","Tony Anthem, Axl Ender, Erb n Dub, Slogun, iOh","Rise","Rise (Slogun & iOh Remix)","230","","","","spotify:track:3XO1UTwCqi6lqYOK5A0LfB",""
"503ff78ccf683a6330002fca","Unknown","","Untitled","240","","","","",""
"50400b87cf683a631400304f","Goldie feat. Natalie Duncan","Freedom feat. Natalie Duncan","Freedom feat. Natalie Duncan","380","","","","spotify:track:6SEO5NDhlmZWakgUQhgit6",""
"5120526b9f81f31ed7d6e960","Misanthrop","Sidereal / Latitude","Sidereal","297","DEQ121112313","Neosignal","False","spotify:track:6udDKTTZ4wAcRy0QlGKRVX","4018939197612"
"504126ebcf683a633d003683","Phace & Misanthrop","Progression / Syst?me M?canique","Progression","329","","","","",""
"512059149f81f31ed7d7d1fb","Ed Rush & Optical","The Creeps","Pacman","337","GBTKW0090331","Virus Recordings","False","spotify:track:7KiRAAVE4bu70hafkchcon","5051142013743"
"50477f5fcf683a631d005308","Far East Movement","Dirty Bass (KDrew Remix)","Dirty Bass (KDrew Remix)","236","","","","",""
"50463c30cf683a633d004cf6","Excision ft. Savvy","","Sleepless (XILENT Remix)","220","","","","",""
"4f7a9a52c7d26c4d2d008b2a","Dillinja","The Crash Test EP ","How Dare You","273","","","","",""
"512055809f81f31ed7d762ec","Photek Productions","Form & Function Volume 2","Ni Ten Ichi Ryu (TeeBee Remix)","304","GBAJE0709441","Sanctuary Records Fontana","False","spotify:track:7pkmlLGfJOMvBK36ECjOYO","00602527044163"
"503e9499cf683a633d00286f","Breeze & Modulate","Inside Out","Inside Out (Drumstep Mix)","232","","","","",""
"503e4368cf683a630e0026c3","Chris Randall","an existing paradigm","experiment 10","402","","","","",""
"5121de819f81f31ed7fb96c6","Autechre","An anthology of noise and electronic music vol.2","Bronchus one. i","364","FR6V80104738","Sub Rosa","False","spotify:track:6XjX9NBGjyVIZh0L48V0g9","3700368455609"
"5046a48ccf683a6328004f35","The Others","The Way You Make Me","The Way You Make Me (S.P.Y Remix)","361","","","","spotify:track:3VUWWGnA6zlRV8xyDn3eMC",""
"4f7512dec7d26c4d1e007253","Camo & Krooked","Between the Lines","Dusk to Dawn","273","","","","spotify:track:29mwaZVWzTiVgou4ghU1xT",""
"5121e3dc9f81f31ed7fc291a","State Of Mind","Dead in Detroit / Frankenfunk","Frankenfunk","348","USQY51124466","Project 51 Recordings","False","spotify:track:1x7lTYDsTWAxBhWI08ocxK","881034860392"
"51206cfd9f81f31ed7da710e","Breakage feat. Jess Mills","Fighting Fire","Fighting Fire (Loadstar remix)","294","GBLAL1037003","Digital Soundboy Recordings Ltd","False","spotify:track:39BRaegHlJCWz3TzYR3k6q","0666017232461"
"50590543cf683a4623002cb3","Ed Rush, Noisia, Optical","Brain Bucket / Falling Through","Brain Bucket - Original Mix","299","","","","",""
"4ddd305b845daf50fb000105","Smooth","Smooth","Music Takes Me Higher - Original Mix","326","","","","",""
"4fb4e7c2cf683a78e80015d3","The White Stripes","Blue Orchid (Remix)","Blue Orchid (High Contrast Remix)","381","","","","spotify:track:7eMupEXZtU2eEgPhQG8BGP",""
"5120520f9f81f31ed7d6ddda","Adam F","Drum and Bass Warfare - Disc 1: The Remixes","Stand Clear (Origin Unknown Remix)","364","USA290301204","System Recordings","False","spotify:track:6LXe63mXVbPtWF1cHJ7mAt","820997101227"
"4ddd0106845daf50fb0000c7","PFM","Logical Progression (Disc 1)","One & Only","637","","","","spotify:track:3Esi0yUk6ETcw3WauoQMmg",""
"50540abdcf683a4622001343","Paul van Dyk","I Don't Deserve You Remixes","I Don't Deserve You (Seven Lions Remix) [Radio Edit]","226","","","","",""
"4f79179bc7d26c4d1e0083e9","Acetronik","www.MuzicaCD.com","Jump Rope (Original Mix)","340","","","","",""
"504d2c58cf683a6308006f78","Dada Life","Feed the Dada (Dotcom Remix)","Feed the Dada (Dotcom Remix)","302","","","","",""
"50608dc4cf683a3bb600183a","Michael Jackson","","Speed Demon (NERO Remix)","250","","","","spotify:track:38EeKmUjNEF1KA4KfcEB0v",""
"4f08fe38c7d26c2966001041","DotEXE","","Fast Car","264","","","","",""
"506212d3cf683a7f7c0001a1","The Mamas & The Papas","","California Dreamin' (Minnesota Remix)","194","","","","",""
"5133b82cdf5bcf69fd846244","Camo & Krooked","Pulse Of Time EP","Nothing Is Older Than Yesterday","317","GBTMZ1000092","Viper Recordings","False","spotify:track:7siap8lOr1dZVeVzDoZ99q","5055312512289"
"50622cc7cf683a7f740002c7","Noisia & Mayhem feat. KRS-1","","Exodus","370","","","","",""
"50622a9acf683a7f7e0002aa","Cyantific","Hospital (NHS78)","Output","363","","","","spotify:track:7zBZvZLWHKYvEyWGQatW5a",""
"50623d2dcf683a7f6e00038f","Ed Rush & Optical","The Original Doctor Shade","Puerto Rico","379","","","","",""
"5121e6f19f81f31ed7fc6bb0","Roni Size","Retrospect Volume 1","Physical","351","GBCEQ9500301","V-Cycle","False","","0666017175225"
"4e13b96399968e75ef000fbe","gridlok","reboot the system part 1","bottomfeeder (gridlok remix)","324","","","","spotify:track:4pjgWIkmUKSMYgoUbjRMCS",""
"5154e5860f812c24ee2c7730","Concord Dawn","The Dungeonmaster's Guide","Take Me Away (Ill Skillz Remix)","323","USA290880816","System Recordings","False","spotify:track:2IzdBPifg3Hq9cZmapvc5l","820997800823"
"50466451cf683a6332004d86","Black Sun Empire","Forthcoming","Eraser (Neonlight Remix) [PUREDNB EXCLUSIVE]","298","","","","",""
"512062079f81f31ed7d9055c","The Qemists","Your Revolution","Your Revolution (Reso Remix)","334","GBCFB1000402","Ninja Tune","False","spotify:track:2MkVUN5fLQwCu2rBjHJoaT","5021392601199"
"50622aa4cf683a7f710002a4","Bulletproof and State of Mind","DUBPLATE","No where to run","315","","","","",""
"506375a0cf683a7f7e000f12","Mefjus","Double Tap EP","Bilateral","302","","","","spotify:track:7J1KvjMyDLl5FaukVxoBkX",""
"4fb4e87acf683a78f10015d9","Skee Lo","","I Wish (DNB Bootleg 320)","327","","","","",""
"4de02790845daf511400060f","The Art of Noise","The Drum and Bass Collection","Something Always Happens [Remixed by Doc Scott]","448","","","","",""
"4e89c6a499968e5878001ffe","Le Castle Vania, Freefire","Awake","Awake - FreeFire Remix","369","","","","spotify:track:59FbgmdSJ6IIwsVZZEyu95",""
"506094c2cf683a3bc50018a3","Far Too Loud","Firestorm EP","Lightbringer","249","","","","spotify:track:0nOSl3LNa48hT8VT2R1Fh8",""
"501bfbb3cf683a1f8f003bfb","Mustard Pimp; Alec Empire","Catch Me (Feat. Alec Empire) (6-Track Maxi-Single)","Catch Me (Counterstrike Remix) (Feat. Alec Empire)","302","","","","",""
"503fdd2ccf683a630e002efc","Submotion Orchestra","Love & Hate EP","All Yours (S.P.Y Remix)","368","","","","spotify:track:1Mw7epG1nVYFn8h4KQMeSu",""
"506b4307cf683a17420011a7","Exorcist & Inward Phase","The_Uprising_EP-ARDIG032-WEB","Never Land","390","","","","",""
"5121eab49f81f31ed7fcbfcc","Time Line","I Love NY Jungle (This is Jungle Sky Volume III)","Big Apple Rinse","1","USYBL0702042","Liquid Sky Music","False","spotify:track:0Uy3RYac9jjEIb91ciSXHI","601741301120"
"5076ea37cf683a7f3a0026cc","Ulterior Motive","Ulterior Motive Versus EP","Minesweeper","303","","","","spotify:track:0taFjLe6Nb0SlVeIBdGDUa",""
"5076f85dcf683a7f3e002756","DJ Teebee","Through the Eyes of a Scorpion (Disc 1)","Severed Dreams","444","","","","",""
"5024d261cf683a7dc40007d3","Noisia","The Tide/Concussion","The Tide","397","","","","spotify:track:7fvjEXzI9woI2TvJg8yHHL",""
"50773ed2cf683a7f44002a37","Cleveland Lounge","Drowning","Drowning [dave Aud? Drum & Space Mix]","400","","","","",""
"507747abcf683a7f40002ac2","Sound Of The Future","Highly Recommended L.P. (Disc 1)","The Lighter (VIP Mix)","377","","","","",""
"5078959bcf683a7f40003867","Aquasky","Raise The Devil Remixes (EP)","And The Beat Goes (Aquasky Remix) [feat. PYRAMID & Roisin Br","296","","","","",""
"50789502cf683a7f3a00386f","Davip, Engage & Conectivers","Massacre / Vertigo","Massacre","326","","","","",""
"512052d59f81f31ed7d6f6c5","Spor","I'm Free/Melanie","Aztec","345","GBPWR0600058","Shogun Audio","False","spotify:track:3jBRGxuU18wyoIrihVPUjN","0666017205366"
"503ff4cbcf683a6328002f9e","NumberNin6 & Zardonic","Bad Medicine EP","The Final Five","363","","","","spotify:track:1aMWMCEAukmDvjtyMjjuSJ",""
"50789affcf683a7f370038cc","Breakbeat Era","Ultra-Obscene","Breakbeat Era","323","","","","spotify:track:4GYwmTOR5J8T22bCWdpbZU",""
"50523c61cf683a4609000822","DC Breaks","Firez EP","Era","274","","","","",""
"512055f29f81f31ed7d771f8","T-Power","This Is Jungle Sky Vol. 1","Mutant Jazz","391","USYBL0700283","Liquid Sky Music","False","spotify:track:14CHQh8eJV3SZ2zHTTfiLz","601741300420"
"501ebe8bcf683a7b4d000fc8","Athys & Duster","Athys & Duster EP","Nemesis","293","","","","",""
"5078b394cf683a7f2b003a25","Shimon & Andy C","Ram Raiders (Disc 2 - Unmixed)","Mind Killer","373","","","","spotify:track:5NJ7XVKcxe429WdXilJY1K",""
"4f6c9ba8c7d26c4d31004ddf","Krusha","Need Your Loving EP","Need Your Loving (Original Mix)","411","","","","",""
"5079bbfdcf683a7f2e004171","John B feat. Shaz Sparks","Light Speed Remixed Part 1","Heroes (feat. Shaz Sparks) (Rido Remix)","292","","","","spotify:track:4SjDtaFzDYBKQWEQRN2ewe",""
"5121b0939f81f31ed7f8bda1","Optiv & BTK","Dirty Tricks","Start It Again","341","GBTKW1210908","Virus Recordings","False","spotify:track:65llQ7b2cO5lnaOSl2swEf","0666017250328"
"5078b31ccf683a7f2b003a1d","Shimon","Ram Raiders (Disc 2 - Unmixed)","Hush Hush","275","","","","spotify:track:4Dc8YjF3Kb23jVGJiOIgPz",""
"507c81e3cf683a7f31005820","Dead Dred","Jungle Mania 2 (Disc 1)","Dred Bass","264","","","","",""
"5078b35acf683a7f45003a12","Shimon & Andy C","Ram Raiders (Disc 2 - Unmixed)","Firewire","397","","","","spotify:track:17Oc5CbxjVKBUcSBCrMZXS",""
"4fff15bfcf683a5c1400176f","Shock One ft. Reija Lee","The Re-Fix EP","Polygon (VIP Mix)","395","","","","",""
"50897a62cf683a729f002c4b","Mayhem, Logam, & TL; Mayhem; Logam; TL","First Blood EP","Cryptkeeper","256","","","","spotify:track:2eEO1HVki8QxJOOzxxdNwr",""
"4e678db499968e0d19021e8d","Tommy Noble","The Engineer EP","Zombie Cancer - Original Mix","282","","","","spotify:track:4dspL599DSEomENgQW2NCK",""
"4f74c39fc7d26c4d160070b9","TERRAVITA","","Terravita-Faceless_Butcher","457","","","","",""
"5120526a9f81f31ed7d6e92a","Body & Soul","Monster Walk VIP / Crisis","Monster Walk VIP","317","ATN951000701","Nasca Records","False","spotify:track:6B0fkDlghULrBiewhNujtQ","9120015330457"
"4ddd1a4d845daf50fb0000e1","Pendulum","Witchcraft","Witchcraft (Netsky remix)","296","","","","",""
"5089b34ccf683a729f002f18","Konflict","Negative (Ntv 001)","The Mummy","404","","","","",""
"5058d517cf683a4629002b6b","Friske & Perpetuum","Substance D Remixes","Step Up (Zardonic Remix)","362","","","","",""
"5076ea1bcf683a7f310026c4","Octane & DLR","Method In The Madness","Murmur","313","","","","spotify:track:48SGhUu9BduuDLDlX3wuNW",""
"508f1178cf683a729400666c","Trisector","Medical Mix","Lifeforms (VIP)","369","","","","spotify:track:52FBAph9jXZIcmlCKw8tNJ",""
"505498a2cf683a463c0014af","Misha & Dementia","Overdose / Shadowpath","Overdose","364","","","","",""
"508f118ecf683a729d00664b","Randomer","Medical Mix","Blind","344","","","","spotify:track:66JvryT51Y4U28Xh7OBvu0",""
"5027d50ccf683a7ae1000ea9","Dose","Self Control / Nine Lives","Nine Lives","269","","","","spotify:track:4aWG6n5oeVpPWqguK9JH4F",""
"512054589f81f31ed7d735ee","DJ Fresh","Escape From Planet Monday","Submarines (Domestic Cold War Edit)","340","USA290609309","System Recordings","False","spotify:track:095SpF9M3VUes1AxQn3CkN","820997109322"
"4f84c751c7d26c7966002078","Adam F","","When The Rain Is Gone (Delta Heavy Remix)","280","","","","",""
"504a857ccf683a633e0062ed","Statistic","Toronto Takeover","depth charge","324","","","","spotify:track:4oCLlvprp4jcoCFrq0m0Y4",""
"5092d72acf683a74120012c5","Audio","Soulmagnet","Soulmagnet","293","","","","spotify:track:0zSplyiNqM3umepWW8JDwn",""
